Date,Open_Ricard,High_Ricard,Low_Ricard,Close_Ricard,Var_Ricard,Median_Ricard,Open_Google,High_Google,Low_Google,Close_google,Var_Google,Median_Google,Open_Bitcoin,High_Bitcoin,Low_Bitcoin,Close_Bitcoin,Var_Bitcoin,Median_Bitcoin,Open_Microsoft,High_Microsoft,Low_Microsoft,Close_Microsoft,Var_Microsoft,Median_Microsoft,Open_Airbus,High_Airbus,Low_Airbus,Close_Airbus,Var_Airbus,Median_Airbus
2012-07-21,105.779999,105.779999,103.059998,103.059998,-0.02571375521,104.4199985,298.299835,315.448303,297.192047,315.428436,0.03952064662,306.320175,01/08/52,09/07/18,01/07/75,08/09/18,0.04460093897,01/08/25,29.57,29.85,28.780001,29.76,-0.01195222404,29.3150005,33,36.869999,33,36.869999,0.117272697,34.9349995
2012-07-28,109.199997,109.199997,107.75,107.75,0.04550749167,108.4749985,315.96991,319.780151,309.690765,318.592865,0.01003216146,314.735458,08/09/18,11/12/18,08/07/18,01/10/97,0.2325842697,01/09/91,29.75,29.940001,28.969999,29.75,-0.0003360215054,29.455,36,36,36,36,-0.02359639337,36
2012-08-04,107.75,109.550003,107.75,108.480003,0.006774969838,108.6500015,317.738403,322.591858,316.009674,318.92569,0.001044671857,319.300766,01/10/97,12,10/11/18,01/11/39,0.03828623519,01/11/55,30,30.65,29.809999,30.42,0.0225210084,30.2299995,36,37.950001,36,37.950001,0.05416669444,36.9750005
2012-08-11,108,108.730003,107.870003,107.870003,-0.005623156187,108.300003,321.618195,336.436798,321.25058,336.382172,0.05473526451,328.843689,01/11/39,15/04/18,10/06/18,01/11/58,0.01668129939,13,30.35,30.940001,30/01/18,30/09/18,0.0157790927,30.4750005,37.950001,37.950001,37.130001,37.419998,-0.01396582308,37.540001
2012-08-18,107.870003,108.080002,107.870003,108.080002,0.001946778476,107.9750025,335.567444,338.100983,328.945526,337.122345,0.00220039307,333.5232545,01/11/58,12/09/18,01/07/58,10/06/18,-0.08462867012,01/10/24,30.82,30.959999,30/08/18,30.559999,-0.01100326861,30.5199995,37.419998,38.349998,37.380001,37.380001,-0.001068866973,37.8649995
2012-08-25,109.849998,110.139999,107.860001,107.860001,-0.002035538452,109,329.352875,342.26886,327.48999,340.331482,0.009519205854,334.879425,10/06/18,01/12/15,01/09/66,01/10/16,-0.04150943396,01/10/05,30.93,30.959999,30.219999,30.82,0.008507886404,30.589999,36.82,38.200001,36.82,38.200001,0.02193686405,37.5100005
2012-09-01,107.860001,114.050003,107.860001,112.279999,0.04097902799,110.955002,340.063202,353.82373,334.573914,350.793427,0.03074045615,344.198822,01/10/16,01/11/29,01/09/72,11,0.08267716535,01/10/05,30.450001,31.360001,30.15,30.950001,0.00421807268,30.7550005,38.200001,38.299999,38.200001,38.27,0.001832434507,38.25
2012-09-08,111.800003,114.709999,110.120003,114.709999,0.02164232296,112.415001,352.586761,354.196289,338.240082,352.547028,0.004998956266,346.2181855,11,11/08/18,01/10/77,01/11/67,0.06090909091,01/11/85,30.83,31.25,30/04/18,31.209999,0.008400581312,30.825,38.349998,38.349998,32.599998,33.07,-0.1358766658,35.474998
2012-09-15,112.120003,115.139999,112.120003,113.900002,-0.007061258888,113.630001,351.76709,365.08548,350.222137,364.623474,0.03425485124,357.6538085,01/11/67,01/12/69,11/06/18,01/12/37,0.05998286204,01/12/45,31.190001,31.610001,30.91,31.190001,-0.0006407561884,31.2600005,33.93,34,33,33.75,0.0205624433,33.5
2012-09-22,113.050003,114.75,112.449997,113.099998,-0.00702374,113.5999985,363.138123,379.973633,362.765564,374.812195,0.02794312963,371.3695985,01/12/37,01/12/46,01/11/63,01/12/39,0.001616814875,01/12/45,31,31/07/18,29.74,29.76,-0.04584805881,30.405,32.549999,32.549999,31.540001,31.540001,-0.06548145185,32.045
2012-09-29,113.099998,115.440002,113.099998,115.440002,0.02068969091,114.27,377.07251,384.687988,372.710876,381.344727,0.01742881392,378.699432,01/12/39,13/09/18,01/12/21,01/12/69,0.02421307506,01/12/65,29.809999,30.25,29.42,29.85,0.003024193548,29.835,31.540001,33.849998,31.540001,33.610001,0.06563094275,32.6949995
2012-10-06,114.260002,114.550003,112.300003,112.300003,-0.02720026807,113.425003,378.041199,379.322876,366.759583,369.968719,-0.0298312975,373.0412295,01/12/69,01/12/86,01/10/62,12,-0.05437352246,01/11/74,29.639999,29.92,28.799999,29.200001,-0.02177551089,29.3599995,33.959999,35.549999,33.959999,34.389999,0.02320731856,34.754999
2012-10-13,112.300003,112.300003,112.300003,112.300003,0,112.300003,368.572784,377.256317,333.828766,338.692139,-0.08453844445,355.5425415,12,12/11/18,01/11/43,01/11/74,-0.02166666667,01/11/77,29.370001,29.74,28/05/18,28.639999,-0.01917815003,29/12/18,34.75,35.380001,34.25,35.110001,0.02093637746,34.8150005
2012-10-20,112.300003,112.300003,109.720001,109.720001,-0.02297419351,111.010002,338.304657,341.444244,332.686188,335.393585,-0.009739092291,337.065216,01/11/74,12,01/09/74,01/10/17,-0.1337308348,01/10/87,28.73,28.83,27.76,28.209999,-0.015013967,28.295,34.459999,34.459999,33.849998,34.279999,-0.0236400449,34.1549985
2012-10-27,108.5,108.5,108.5,108.5,-0.01111922155,108.5,337.733368,345.527679,335.319061,341.737335,0.01891434507,340.42337,01/10/17,01/11/28,01/09/82,01/10/47,0.02949852507,01/10/55,28.549999,29.77,28/05/18,29/05/18,0.04572850215,29.135,34.279999,35.040001,34.279999,35.02,0.02158696096,34.66
2012-11-03,105.650002,106.599998,105.5,106.099998,-0.0221198341,106.049999,340.038391,341.210754,323.048889,329.372742,-0.0361815691,332.1298215,01/10/47,01/11/22,10/04/18,01/10/82,0.03342884432,01/10/81,29.620001,30.200001,28.799999,28.83,-0.02271186441,29/05/18,35.02,35.029999,33.099998,33.599998,-0.04054831525,34.0649985
2012-11-10,106,106,104.459999,104.980003,-0.01055603224,105.2299995,329.730408,332.73587,315.945068,321.498962,-0.0239053783,324.340469,01/10/82,11/08/18,10/07/18,01/11/75,0.08595194085,01/11/25,28.940001,29/01/18,26.34,26.52,-0.08012486993,27.675,33.049999,33.189999,31.9,31.950001,-0.04910705649,32.5449995
2012-11-17,106.150002,109.5,106.150002,108.540001,0.03391120116,107.825001,325.731445,336.809387,325.646973,331.826782,0.03212396064,331.22818,01/11/75,01/12/43,01/11/52,01/12/35,0.05106382979,01/11/75,26.799999,27.77,26.459999,27.700001,0.04449475867,27.1149995,31.950001,31.950001,31.950001,31.950001,0,31.950001
2012-11-24,112.150002,114.699997,112.150002,114.699997,0.05675323331,113.4249995,331.066742,347.35083,326.873993,346.928558,0.04551102207,337.1124115,01/12/35,01/12/65,01/11/89,01/12/57,0.01781376518,01/12/27,27.540001,27.58,26.49,26.620001,-0.03898916827,27.035,32.049999,32.049999,31.32,31.32,-0.01971834054,31.6849995
2012-12-01,114.699997,114.699997,113.300003,113.300003,-0.01220570215,114,348.851074,350.664276,338.960388,339.894318,-0.02027575948,344.812332,01/12/57,13.69,01/12/43,13/05/18,0.07398568019,13/06/18,26.780001,26.98,26.26,26.459999,-0.006010593313,26.62,34.310001,38.599998,34.310001,38.599998,0.232439272,36.4549995
2012-12-08,113.900002,117.449997,113.900002,117.449997,0.0366283662,115.6749995,340.480499,355.920074,339.685669,348.711975,0.02594234894,347.8028715,13/05/18,13/09/18,13,13/06/18,0.007407407407,13.45,26.559999,27.620001,26.52,26.809999,0.01322751373,27.0700005,38,38.349998,38,38.110001,-0.01269422346,38.174999
2012-12-15,116.989998,117.5,114.620003,114.620003,-0.02409530926,116.0600015,350.47052,362.194275,349.735321,355.502808,0.01947404588,355.964798,13/06/18,13.72,01/12/75,13/05/18,-0.007352941176,13.235,26.790001,27.73,26.68,27.450001,0.02387176516,27.205,38.150002,39.060001,38.150002,39.060001,0.02492783981,38.6050015
2012-12-22,114.620003,115.800003,113.949997,113.949997,-0.005845454392,114.875,354.946411,355.279236,347.047791,347.743256,-0.02182697809,351.1635135,13/05/18,13.65,13/01/18,13.42,-0.005925925926,13.33,27.200001,27.25,26.549999,26.549999,-0.03278695691,26.8999995,39.529999,39.529999,38.959999,39.099998,0.001023988709,39.244999
2012-12-29,116.599998,116.599998,114.82,115.940002,0.01746384425,115.709999,347.738312,368.339294,345.751221,366.600616,0.05422782376,357.0452575,13.42,13.67,13.16,13/05/18,0.005961251863,13.415,26.59,27.73,26.370001,26.74,0.007156346786,27.0500005,39.209999,40.450001,39.209999,40.450001,0.03452693271,39.83
2013-01-05,115.25,115.25,113.879997,114.18,-0.01518028264,114.5649985,365.348755,370.092896,359.874359,367.604095,0.002737253993,364.9836275,13/05/18,14.35,13.31,14.14,0.04740740741,13.83,26.77,26.98,26.280001,26.83,0.003365744203,26.6300005,40.150002,43.5,40.150002,43.32,0.07095176586,41.825001
2013-01-12,117.900002,121.82,117.900002,121.82,0.0669118935,119.860001,366.118744,368.701935,348.398987,349.978729,-0.04794659864,358.550461,14.14,15.99,13.95,15/07/18,0.1103253182,14.97,26/09/18,27.469999,26.76,27.25,0.01565411852,27.1149995,43.200001,45.849998,42.549999,45.849998,0.05840253924,44.1999985
2013-01-19,121.82,123.050003,121.82,123.050003,0.01009688885,122.4350015,350.053253,376.789337,345.512787,374.399902,0.06977902077,361.151062,15/07/18,19.190001,15.25,17/04/18,0.1082802548,17.2200005,27.299999,28.23,27,27.879999,0.02311922936,27.615,46.310001,46.98,46.060001,46.98,0.02464562812,46.5200005
2013-01-26,123.050003,127.949997,123.050003,127.949997,0.03982116116,125.5,373.45105,385.790802,370.857941,385.294037,0.02909759042,378.3243715,17/04/18,21.43,16.540001,20/05/18,0.1781609195,18.9850005,28/01/18,28.23,27/04/18,27.93,0.001793436219,27.815,48.25,48.25,46.439999,47.950001,0.02064710515,47.3449995
2013-02-02,125.25,125.5,121.660004,121.660004,-0.0491597745,123.580002,381.364594,390.793274,376.685028,390.147461,0.01259667561,383.739151,20/05/18,22.77,18,22.66,0.1053658537,20.385,27.870001,28/02/18,27/01/18,27.549999,-0.01360547798,27.56,47.950001,47.950001,46.900002,47.279999,-0.01397292984,47.4250015
2013-02-09,120.75,129.149994,120.75,129.149994,0.06156493304,124.949997,386.684998,394.066986,384.375,393.883179,0.009575143692,389.220993,22.66,27/06/18,21.719999,27/01/18,0.1959399823,24.6599995,27.65,28.16,27/05/18,28/01/18,0.0166969516,27.83,46.549999,47.200001,46.150002,46.5,-0.01649744113,46.6750015
2013-02-16,130,131,130,130.5,0.01045300862,130.5,395.423157,401.871216,393.053558,397.271149,0.008601458962,397.462387,27/01/18,31.299999,25,30.25,0.1162361624,28.1499995,27.879999,28.200001,27.23,27.76,-0.008925383792,27.7150005,46.5,47.889999,46.349998,46.400002,-0.002150494624,47.1199985
2013-02-23,130.25,130.75,128,130.75,0.001915708812,129.375,398.55777,401.593018,389.665588,400.490204,0.00810291663,395.629303,30.25,34.900002,28,34.5,0.1404958678,31.450001,27.969999,28.049999,27.33,27.950001,0.006844416427,27.6899995,46.880001,51.099998,44.950001,50.349998,0.08512922047,48.0249995
2013-03-02,130.100006,130.100006,127.800003,129.160004,-0.01216058126,128.9500045,400.048065,419.273041,399.899048,413.073364,0.03141939522,409.5860445,34.5,49.099998,33.150002,44.18,0.2805797101,41.125,27.85,28.540001,27.700001,28,0.001788872923,28.120001,51.959999,52.400002,51,52.400002,0.0407150761,51.700001
2013-03-09,129.160004,131.199997,129.160004,129.899994,0.005729250365,130.1800005,413.157806,417.136932,404.042084,404.518982,-0.02070911065,410.589508,44.18,48.470001,36.650002,46.950001,0.06269807605,42.5600015,27.940001,28.16,27.639999,28.040001,0.001428607143,27.8999995,52.5,55.400002,52.5,55.389999,0.05706100927,53.950001
2013-03-16,129.899994,129.899994,123.400002,123.949997,-0.04580444399,126.649998,399.899048,406.977997,398.145447,402.536896,-0.004899859063,402.561722,46.950001,74.900002,46.27,69.870003,0.4881789459,60.585001,27.879999,28.49,27.809999,28.25,0.007489265068,28.1499995,54.099998,54.5,52.599998,52.599998,-0.05037012187,53.549999
2013-03-23,123.949997,123.949997,123.599998,123.599998,-0.002823711242,123.7749975,403.580109,406.968079,394.086853,394.528961,-0.01989366709,400.527466,69.870003,95.699997,52.349998,90.5,0.295262575,74.0249975,28.299999,28.66,27.959999,28.610001,0.01274339823,28.3099995,52.599998,52.599998,51.080002,51.080002,-0.02889726346,51.84
2013-03-30,124.449997,124.449997,123.5,123.5,-0.0008090453205,123.9749985,394.93631,404.782288,385.691437,388.994965,-0.01402684352,395.2368625,90.5,147,87,142.320007,0.5725967624,117,28.639999,28.950001,28.110001,28.700001,0.003145753123,28.530001,51.080002,53.049999,51,51,-0.001566209806,52.0249995
2013-04-06,122.849998,125.449997,122.349998,125.150002,0.01336034008,123.8999975,386.858856,393.987488,381.717285,392.472351,0.008939411337,387.8523865,142.320007,266,54.25,117,-0.177908978,160.125,28.73,30.32,28.469999,28.790001,0.003135888392,29.3949995,50.150002,50.25,49,50.25,-0.01470588235,49.625
2013-04-13,125.150002,125.150002,122.559998,124.25,-0.007191386221,123.855,390.435608,399.124084,378.17038,397.350616,0.01242957622,388.647232,117,136.429993,50.009998,118.480003,0.01264959829,93.2199955,28.65,30.24,28/05/18,29.77,0.03403956117,29.37,50.25,50.25,48.150002,48.150002,-0.04179100498,49.200001
2013-04-20,124,127.75,119.900002,119.900002,-0.03501004427,123.825001,397.713257,406.357025,384.995972,398.120605,0.00193780749,395.6764985,118.480003,166.429993,110,136.899994,0.1554691976,138.2149965,30.299999,32.84,30.27,31.790001,0.06785357743,31.555,48.150002,52.799999,48.150002,51.849998,0.07684311207,50.4750005
2013-04-27,119.900002,124.620003,119.900002,123.470001,0.02977480351,122.2600025,399.029694,420.663971,398.905518,420.127472,0.05527688525,409.7847445,136.899994,149.080002,79,98.099998,-0.2834185369,114.040001,31.799999,33.52,31.77,33.490002,0.0534759656,32.645,52.459999,52.779999,52.459999,52.779999,0.01793637485,52.619999
2013-05-04,123.470001,123.470001,120.449997,121.699997,-0.01433549839,121.959999,421.389282,437.424957,421.389282,437.270966,0.04080545821,429.4071195,98.099998,124.900002,92,117.699997,0.1997961203,108.450001,33.419998,33.91,32.32,32.689999,-0.02388781583,33.115,53.209999,54.150002,53.209999,54.150002,0.02595685915,53.6800005
2013-05-11,121.699997,121.699997,119.75,119.75,-0.01602298314,120.7249985,436.605316,457.017548,433.868103,451.652435,0.03288914682,445.4428255,117.699997,125.559998,103.019997,123.5,0.04927785172,114.2899975,32.610001,34.869999,32.549999,34.869999,0.0666870623,33.709999,54.150002,56.18,54.150002,55.400002,0.023084025,55.165001
2013-05-18,122.120003,123.5,120.599998,121.75,0.01670146138,122.049999,449.575928,457.325531,432.690765,433.838287,-0.03944216087,445.008148,123.5,133.979996,119.5,133.100006,0.07773284211,126.739998,34.73,35.27,33.900002,34.27,-0.01720673981,34.585001,55.049999,55.349998,54.060001,54.959999,-0.007942292132,54.7049995
2013-05-25,122.550003,122.550003,120.169998,120.169998,-0.01297742916,121.3600005,438.895416,443.1875,429.352478,432.795074,-0.002404612574,436.269989,133.100006,136,124,128.820007,-0.03215626452,130,34.419998,35.279999,34.41,34.900002,0.0183834841,34.8449995,55.959999,57.950001,55.959999,57.950001,0.05440323971,56.955
2013-06-01,120.169998,121.5,119,119,-0.009736190559,120.25,433.679321,437.156708,420.87262,437.022583,0.009767923098,429.014664,128.820007,130.100006,106.150002,111,-0.1383326039,118.125004,34.919998,35.779999,34.43,35.669998,0.02206292137,35.1049995,57.950001,57.950001,55.900002,56.900002,-0.01811905059,56.9250015
2013-06-08,120.349998,120.349998,118.650002,118.650002,-0.002941159664,119.5,438.199921,442.621185,429.953552,434.692749,-0.005331152418,436.2873685,111,113.190002,88,100,-0.0990990991,100.595001,35.509998,35.650002,34.25,34.400002,-0.035604039,34.950001,57.150002,57.150002,57.150002,57.150002,0.004393672956,57.150002
2013-06-15,117.5,120.25,114,114,-0.03919091379,117.125,436.7742,452.477081,433.714111,437.618713,0.006731108367,443.095596,100,115.010002,97.5,109.5,0.095,106.255001,34.689999,35.169998,33.049999,33.27,-0.03284889344,34.1099985,58,58.139999,53.709999,53.709999,-0.06019252633,55.924999
2013-06-22,114,114,111.25,111.25,-0.02412280702,112.625,433.122955,439.486572,428.835846,437.340515,-0.0006357086471,434.161209,109.5,109.980003,92.25,94.660004,-0.1355250776,101.1150015,32.939999,34.790001,32.57,34.540001,0.03817255786,33.6800005,51.650002,54.400002,51.650002,54.400002,0.01284682578,53.025002
2013-06-29,113.910004,113.910004,113.910004,113.910004,0.02391014831,113.910004,440.36087,444.81192,435.800537,443.858124,0.01490282463,440.3062285,94.660004,100.440002,65.419998,68.5,-0.2763575205,82.93,34.75,34.990002,33.580002,34.209999,-0.009554197755,34.285002,53.939999,53.939999,52.099998,52.25,-0.03952209414,53.0199985
2013-07-06,113.5,117.5,112.650002,117.5,0.03151607299,115.075001,446.699646,458.517792,445.641541,458.517792,0.033027824,452.0796665,68.5,104.169998,66.599998,93.989998,0.3721167591,85.384998,34.349998,35.77,33.98,35.669998,0.04267755167,34.875,53.900002,54.009998,52.599998,53.759998,0.02889948325,53.304998
2013-07-13,115.5,115.699997,113.269997,115.699997,-0.01531917447,114.484997,459.163574,461.001617,434.975891,445.403076,-0.02860241463,447.988754,93.989998,101.940002,86.199997,92,-0.02117244433,94.0699995,35.66,36.43,31.02,31.4,-0.1197083891,33.725,53.759998,55.25,53.759998,55.25,0.02771581204,54.504999
2013-07-20,115.339996,118.199997,115.339996,118,0.01987902385,116.7699965,448.085632,453.550079,438.150269,439.814423,-0.01254740549,445.850174,92,97.480003,88,96.019997,0.04369561957,92.7400015,31.700001,32.189999,31.209999,31.620001,0.007006401274,31.699999,56.130001,56.130001,55.630001,55.630001,0.006877846154,55.880001
2013-07-27,118.349998,118.349998,117.849998,117.849998,-0.00127120339,118.099998,439.590881,450.569489,437.588898,450.355865,0.02396793158,444.0791935,96.019997,111.650002,93,104.5,0.08831496839,102.325001,31.469999,32.119999,31.4,31.889999,0.00853883591,31.7599995,55.630001,59.509998,55.630001,59.509998,0.06974648446,57.5699995
2013-08-03,121.300003,123.5,121.300003,123.5,0.04794231732,122.4000015,449.769684,451.91571,439.784637,442.328094,-0.01782539459,445.8501735,104.5,107.769997,100.959999,102.800003,-0.01626791388,104.364998,31.9,33.07,31.25,32.700001,0.02539987537,32.16,59.509998,61.549999,59.509998,61.549999,0.03427997091,60.5299985
2013-08-10,122.25,124.400002,122.25,124.25,0.006072874494,123.325001,440.584412,441.379242,425.502502,425.68631,-0.03762316757,433.440872,102.800003,115,102.379997,108.989998,0.06021395739,108.6899985,32.459999,33.360001,30.84,31.799999,-0.0275229961,32.1000005,59.650002,60.009998,59.549999,60.009998,-0.02502032535,59.7799985
2013-08-17,124.199997,124.25,122.879997,124.199997,-0.0004024386318,123.5649985,426.08374,436.163177,425.95459,432.293335,0.01552087733,431.0588835,108.989998,125,108.230003,118.510002,0.08734750137,116.6150015,31.76,35.200001,31.370001,34.75,0.09276732996,33.285001,60.009998,60.009998,58.599998,58.599998,-0.02349608477,59.304998
2013-08-24,124.5,124.5,115.75,115.75,-0.06803540422,120.125,432.189026,434.623199,420.048004,420.713654,-0.02678662857,427.3356015,118.510002,142.759995,118.019997,138.029999,0.1647118106,130.389996,34.400002,34.669998,32.799999,33.400002,-0.03884886331,33.7349985,59.619999,59.619999,59.619999,59.619999,0.017406161,59.619999
2013-08-31,114.75,115.989998,113.660004,115.989998,0.002073416847,114.825001,424.419556,439.034515,424.215881,436.948059,0.0385877778,431.625198,138.029999,148.910004,121.900002,121.900002,-0.116858633,135.405003,31.75,32.07,30.950001,31.15,-0.06736532531,31.5100005,58.419998,58.939999,58.419998,58.939999,-0.01140556879,58.6799985
2013-09-07,117.199997,120.25,117,120.25,0.03672732195,118.625,439.009674,446.048889,438.358887,441.662415,0.01078928239,442.203888,121.900002,145.899994,121.25,140.660004,0.1538966505,133.574997,31.219999,33.07,31.200001,33.029999,0.06035309791,32.1350005,60.25,61.77,59.98,60.389999,0.02460128986,60.875
2013-09-14,120.25,128.300003,120.25,128.300003,0.06694389189,124.2750015,445.204376,450.067749,437.653473,448.637054,0.01579178749,443.860611,140.660004,142.229996,131,133.809998,-0.04869903174,136.614998,33.380001,33.68,32.689999,32.790001,-0.007266061377,33.1849995,60.400002,64.120003,60.049999,63.700001,0.0548104331,62.085001
2013-09-21,126.919998,126.919998,123.510002,125.040001,-0.02540921219,125.215,445.179535,447.881958,432.839783,435.363373,-0.02958668011,440.3608705,133.809998,142.660004,131,138.929993,0.03826317223,136.830002,32.540001,33.75,32.150002,33.27,0.01463857839,32.950001,62.450001,62.450001,62.32,62.34,-0.02135009386,62.3850005
2013-09-28,125.040001,125.040001,111.93,120.949997,-0.03270956468,118.4850005,431.731995,444.161163,431.349487,433.356445,-0.004609776854,437.755325,138.929993,145.809998,109.699997,136.820007,-0.01518740449,127.7549975,33,34.029999,32.700001,33.880001,0.01833486625,33.365,63.450001,66.559998,63.450001,66.559998,0.06769326275,65.0049995
2013-10-05,121.650002,121.650002,119.800003,119.800003,-0.009508011811,120.7250025,430.922272,434.171143,418.766327,433.177612,-0.0004126695289,426.468735,136.820007,142.100006,134.100006,140.100006,0.02397309481,138.100006,33.599998,34.139999,32.799999,34.130001,0.007378984434,33.469999,68,68.400002,64.800003,64.919998,-0.02463942382,66.6000025
2013-10-12,120.900002,122.349998,119.300003,122.349998,0.02128543352,120.8250005,430.529816,504.449036,429.898926,502.437134,0.1598871227,467.173981,140.100006,168.289993,139.389999,168.279999,0.2011419828,153.839996,33.900002,34.990002,33.779999,34.959999,0.02431872182,34.3850005,66.5,67.199997,65.43,67.199997,0.03512013355,66.3149985
2013-10-19,121.25,121.720001,118.75,118.75,-0.02942376836,120.2350005,502.461975,516.922913,494.677612,504.319885,0.003747236963,505.8002625,168.279999,233.380005,167.080002,197.880005,0.1758973507,200.2300035,34.98,36.290001,33.57,35.73,0.02202520086,34.9300005,54.950001,67.199997,54.950001,67.199997,0,61.074999
2013-10-26,119.949997,121.099998,118.5,118.5,-0.002105263158,119.799999,504.319885,517.394836,503.222015,510.20163,0.01166272672,510.3084255,197.880005,216.5,186.990005,213.429993,0.07858291696,201.7450025,35.610001,35.790001,35.259998,35.529999,-0.005597565071,35.5249995,66.949997,69.599998,66.949997,68.419998,0.0181547776,68.2749975
2013-11-02,119,120,115.800003,115.809998,-0.02270043882,117.9000015,512.417236,512.849426,500.564301,504.732208,-0.01072011863,506.7068635,213.429993,358,211,355,0.6633088677,284.5,35.59,38.220001,35.549999,37.779999,0.0633267679,36.885,70.470001,72.75,70.360001,71.550003,0.04574693206,71.5550005
2013-11-09,119.440002,119.440002,116.75,117.760002,0.01683795902,118.095001,501.493256,516.515564,499.252838,513.440552,0.0172533947,507.884201,355,457.920013,289.959991,433.920013,0.2223098958,373.940002,37.689999,38.16,36.900002,37.84,0.001588168385,37.530001,72.300003,72.300003,69.599998,70.279999,-0.01774988046,70.9500005
2013-11-16,119,119,114.900002,117.75,-0.00008493546051,116.950001,514.528503,520.981506,506.883209,512.610962,-0.001615746939,513.9323575,433.920013,900.919983,427.980011,802,0.8482669063,664.449997,37.349998,37.68,36.669998,37.57,-0.007135306554,37.174999,72.550003,72.550003,69.349998,69.400002,-0.01252130069,70.9500005
2013-11-23,117.449997,117.489998,114,114.440002,-0.02811038641,115.744999,515.228943,530.549316,514.165833,526.37146,0.02684394018,522.3575745,802,1241.920044,745.210022,1206.930054,0.5049003167,993.565033,37.93,38.290001,37.349998,38.130001,0.01490553633,37.8199995,70.300003,71.279999,69.940002,71,0.02305472556,70.6100005
2013-11-30,112.309998,112.949997,109.050003,110.709999,-0.03259352442,111,528.318787,531.542847,521.120605,531.478271,0.00970191469,526.331726,1206.930054,1239.859985,800.070007,845.02002,-0.2998599901,1019.964996,38.09,38.98,37.18,38.360001,0.006031995646,38.08,71.699997,72.099998,68.209999,68.519997,-0.03492961972,70.1549985
2013-12-07,110.709999,111.849998,109.800003,109.800003,-0.008219636963,110.8250005,532.034607,542.625732,525.526978,526.96759,-0.008487046877,534.076355,845.02002,1067.699951,576.030029,936.77002,0.1085773092,821.86499,38.560001,38.900002,36.619999,36.689999,-0.04353498322,37.7600005,68.519997,74.239998,67.43,74.239998,0.08347929437,70.834999
2013-12-14,109.800003,110.970001,109.199997,110,0.001821466253,110.084999,528.562195,547.0271,526.098267,546.753906,0.03754750079,536.5626835,936.77002,947.929993,454.859985,649.960022,-0.3061690616,701.394989,36.73,37.110001,35.529999,36.799999,0.002998092205,36.32,76.099998,76.980003,75.150002,76.980003,0.03690739593,76.0650025
2013-12-21,110.25,114.949997,110.25,113.599998,0.03272725455,112.5999985,550.340576,556.520386,548.98938,555.586426,0.01615447078,552.754883,649.960022,836.830017,610,803.049988,0.2355375113,723.4150085,36.810001,37.619999,36.549999,37.290001,0.0133152721,37.084999,76.25,77.269997,76.25,77.269997,0.003767134174,76.7599985
2013-12-28,114.410004,114.410004,111,111.400002,-0.01936616231,112.705002,556.550171,556.878052,548.894958,548.929749,-0.01198135283,552.886505,803.049988,888.22998,715.599976,884.26001,0.1011269824,801.914978,37.220001,37.580002,36.599998,36.91,-0.01019042611,37.09,77.099998,77.5,76.57,76.57,-0.009059104791,77.035
2014-01-04,110.449997,110.5,108.419998,109.339996,-0.01849197453,109.459999,552.908875,569.953003,549.645081,561.438354,0.02278726016,559.799042,884.26001,1093.439941,848.320007,957.76001,0.08312034828,970.879974,36.849998,36.889999,35.400002,36.040001,-0.02357082092,36.1450005,76.300003,76.300003,74.099998,75.730003,-0.01097031474,75.2000005
2014-01-11,110.209999,112.400002,110.209999,112.400002,0.02798615431,111.3050005,559.595398,576.565002,554.975403,571.547607,0.01800598931,565.7702025,957.76001,1022.669983,867.219971,894.159973,-0.06640498281,944.944977,35.990002,37,34.630001,36.380001,0.009433962002,35.8150005,75.730003,77.050003,75.730003,76.839996,0.01465724226,76.390003
2014-01-18,112.870003,115.650002,112.870003,115.650002,0.02891459023,114.2600025,576.71405,580.17157,557.871582,558.283875,-0.02320669676,569.021576,894.159973,980.539978,884.73999,916.549988,0.02504027878,932.639984,36.82,37.549999,35.52,36.810001,0.01181968082,36.5349995,77.459999,77.599998,72.349998,72.5,-0.05648095036,74.974998
2014-01-25,112.980003,113.75,107.480003,108.449997,-0.0622568515,110.6150015,559.41156,589.436279,537.638184,586.669312,0.05084409253,563.5372315,916.549988,1038.060059,909.460022,938.849976,0.02433035655,973.7600405,36.869999,37.889999,35.75,37.84,0.02798149883,36.8199995,71.949997,75.900002,71.129997,72.510002,0.0001379586207,73.5149995
2014-02-01,107.220001,111.57,106.900002,111.57,0.02876904644,109.235001,585.789978,587.04187,560.365356,584.91571,-0.00298908084,573.703613,938.849976,969.190002,651.72998,695.650024,-0.2590402708,810.459991,37.740002,37.990002,35.689999,36.560001,-0.03382661205,36.8400005,70.599998,72.120003,69.379997,72.099998,-0.005654447506,70.75
2014-02-08,113.18,115.510002,112.510002,115,0.03074303128,114.010002,582.113892,598.303589,580.73291,597.513733,0.02153818539,589.5182495,695.650024,719.26001,302.179993,427.679993,-0.38520811,510.7200015,36.630001,37.860001,36.290001,37.619999,0.02899337995,37.075001,72.099998,73.290001,71.190002,72.650002,0.007628349726,72.2400015
2014-02-15,116.129997,118.650002,116.129997,117.639999,0.02295651304,117.3899995,596.823242,602.516235,594.880859,598.005554,0.0008231124623,598.698547,427.679993,540.030029,91.660004,111.559998,-0.7391507673,315.8450165,37.630001,38.349998,37.209999,37.98,0.009569404826,37.7799985,71.489998,72.150002,71.389999,71.760002,-0.01225051584,71.7700005
